,大白菜,上海青,菜心,云南生菜,甜白菜,云南油麦菜,苋菜,菠菜,红薯尖,竹叶菜,黄白菜(2),外地茼蒿,小白菜,木耳菜,娃娃菜,黄心菜(1),东门口小白菜,南瓜尖,牛首油菜,快菜,奶白菜,蔡甸藜蒿,紫苏,茼蒿,本地上海青,萝卜叶,枝江红菜苔,牛首生菜,荠菜,四川红香椿,豌豆尖,白菜苔,随州泡泡青,丝瓜尖,本地黄心油菜,紫贝菜,田七,油菜苔,青菜苔,马齿苋,甘蓝叶,面条菜,薄荷叶,鲜粽子叶,黑油菜,冰草,芥菜,菊花油菜,大芥兰,奶白菜苗,芥兰,蒲公英,黄花菜,小青菜(1),双沟白菜,菜心(份),茼蒿(份),小青菜(2),云南油麦菜(份),菠菜(份),上海青(份),云南生菜(份),枝江红菜苔(份),洪山菜苔,襄甜红菜苔(袋),紫苏(份),马兰头,竹叶菜(份),鱼腥草,春菜,红薯尖(份),蔡甸藜蒿(份),红橡叶,绿牛油,红珊瑚(粗叶),保康高山大白菜,苋菜(份),槐花,奶白菜(份),黄心菜(2),小青菜(份),小白菜(份),鲜粽叶(袋)(2),芝麻苋菜,鲜粽叶,鲜粽叶(袋)(1),艾蒿,鱼腥草(份),外地茼蒿(份),本地小毛白菜,黄白菜(1),龙牙菜,冰草(盒),洪山菜薹珍品手提袋,洪山菜薹莲藕拼装礼盒,白蒿,大白菜秧,鲜粽叶(袋)(3),木耳菜(份)
保康高山大白菜,0.19650097205032976,0.31183235798511016,0.2109608381981044,0.27935872113127114,0.08920165330562513,0.25624590074958226,0.2382498010827205,0.007299264220132938,0.194558448441175,0.21893329230916944,0.12114221932043992,0.12563899138528278,0.19381260986663715,0.12004191870147622,0.4686428034188059,0.13739476908017637,0.20975300401796038,0.02131560375438985,0.16910519133338037,0.03534194453735105,0.10870852398451829,0.13499881797551744,0.04845944505660995,0.08431922314100555,0.07548257591567561,0.09388190683627891,0.1692674139767923,0.10235519316908778,0.02062014333229204,0.09807913793277705,0.17258898797760397,0.08887254733030174,0.23444844023702974,0.035762366758324046,0.621524132154737,0.0674741798206528,0.09764683144152313,0.0406010280976466,0.01882802792411072,0.08282371182728455,0.011223208375263171,0.005074784924496927,0.0017379610592824395,0.02850141005152662,0.364712615049509,0.033153753347420545,0.033772517746365756,0.01827101395378936,0.015110489018007258,0.021739347908126132,0.01122320837526319,0.0344980992371088,0.02248676118183965,0.08597873784068644,0.014202225783885527,0.5760110410816582,0.09915655423176079,0.07184742373411077,0.4308186484375508,0.27159930220251194,0.5359459945998925,0.5007168975134859,0.07240818285016036,0.008822555791630427,0.017123593082419883,0.041655451758922525,0.03614434921662035,0.20897155362326242,0.04160534272117086,0.029050442382118406,0.2450363527308659,0.0390239489634926,0.011223208375263182,0.011223208375263199,0.011223208375263194,1.0,0.2630817463755213,0.03683088201603613,0.32298263308693326,0.54858953288126,0.5922348288264311,0.2299393324606376,0.019159092664336828,0.011223208375263192,0.030399622076660877,0.013926786085436307,0.019306900578107314,0.3481735834409138,0.02714607341423882,0.31349163412074743,0.4214334749042255,0.4743217818616621,0.012291280685292519,0.053527674283736455,0.09699524314641615,0.0393077317403263,0.01946893914525933,0.030012498337730766,0.054994060302476715
苋菜(份),0.09744546087113724,0.17346798433911426,0.12740304958132215,0.13125581849419787,0.0786607741995197,0.13101919561067848,0.1171155848634752,0.13074215730237568,0.1024951636173914,0.12233453434652734,0.08427206583047733,0.030137231761431953,0.10646401700567275,0.048927772340503384,0.08953866332083048,0.07702653745027095,0.08288114901573615,0.010373293387132117,0.08229547627179004,0.01719924820249075,0.15596664079199482,0.0788058204510577,0.03417289839167199,0.07913812324371518,0.037778452529588134,0.04259150661885995,0.0749167128687746,0.04981141799564854,0.017431103219493548,0.04151666954298305,0.025351390171367272,0.043459693812802805,0.045894356281444344,0.018383752293616277,0.007829528083966919,0.02955009907549048,0.04752008165183461,0.019758594742564847,0.009162708211710576,0.018823726927663972,0.005461803219979014,0.025226514448316445,0.02531738270333063,0.013870284502288785,0.01609634308203908,0.01613435933226052,0.016435482618362588,0.008891635930509794,0.0073535583421860985,0.010579509569344782,0.005461803219979034,0.016788588716903172,0.010943240161215551,0.108387812642494,0.006911549703404297,0.36637519549082664,0.04825479213045037,0.03496473353939316,0.45963553651996597,0.20519932681743772,0.47287282317073503,0.34484724819392654,0.035237628405394496,0.011860028770271891,0.008333240612489138,0.031235446371023084,0.017589740503303666,0.6158615290280365,0.0020618232631776606,0.007549564423006061,0.767299250777345,0.018991105125953145,0.0054618032199790275,0.005461803219979019,0.005461803219979029,0.2630817463755213,1.0,0.004488569539836291,0.22298507861524494,0.40799659271366495,0.40340891919646826,0.63991180527957,0.00932382171898302,0.005461803219979029,0.014794054266194453,0.006777506265770596,0.0093957528203559,0.01190527915009379,0.022167255797752975,0.06063418634932795,0.13962901874834677,0.07692187652687377,0.024960313417362923,0.005461803219979027,0.009468779829121834,0.019129208744139602,0.009474609305795703,0.014605659503028568,0.02676300088144301
槐花,0.056248365402003064,0.02568663220517056,0.06398234070166561,0.00967728559250717,0.05013989636551889,0.015700944583724393,0.13012512829971593,0.034006392679546554,0.0017021495241927712,0.08437651353341985,0.04607968659358665,0.1207657656091248,0.009033420329795032,0.1349037962792736,0.021975202723956245,0.04889608091121722,0.07288166775168636,0.0059877678410612785,0.04750335191486174,0.009927908276946656,0.06309524469134405,0.04548902067791128,0.022890614279098057,0.0637907327264994,0.021806825923031913,0.018069464082397745,0.04594607180245874,0.02875260495013,0.010061741762878933,0.021385058645348235,0.014633562662231534,0.02508620428276682,0.027565144749490355,0.010611638625617365,0.029983014366804422,0.01974488271142278,0.027429978705936046,0.0114052378322639,0.005288982728972725,0.09640321700463915,0.0031527123020895238,0.014561480748541479,0.005367970362403128,0.008006333224142681,0.009291279236821942,0.009313223326516337,0.009487040479991748,0.005132511893009416,0.0042446885974834255,0.006106801842904039,0.003152712302089531,0.13430831037634577,0.108282025107092,0.16496694300367565,0.003989548304618273,0.03499995753464249,0.027854075047586278,0.02018266516188228,0.016635283839482477,0.002541347808127273,0.03833616865901919,0.01650454434607566,0.02034018804701157,0.0068459549165734105,0.004810189810420794,0.0034026703397077385,0.010153311835269808,0.01158553491062864,0.026835267773002852,0.0405949455206829,0.018318437668638624,0.010962220415018516,0.0031527123020895246,0.0031527123020895246,0.0031527123020895303,0.03683088201603613,0.004488569539836291,1.0,0.01878469413855472,0.0028000851528685645,0.034803105120623144,0.019551442737710655,0.005381982149851278,0.003152712302089521,0.008539560105753937,0.003912174518375605,0.005423502881936903,0.027830234786978582,0.01279558732572017,0.01568454020182735,0.018412929374114494,0.020039508942371262,0.014407821740460404,0.0031527123020895303,0.0054656562037700505,0.011041937856032677,0.005469021147925712,0.0003402708481730746,0.002783293364265489
奶白菜(份),0.2153087038814275,0.27412114233008283,0.28708804188682807,0.4262959091689824,0.09227105147406782,0.35983482982754517,0.14911674164614283,0.3209384208652351,0.2450602523783968,0.1722053724566177,0.09798559964366696,0.0970903175452019,0.2565492281810603,0.1125016523502986,0.1758384183376056,0.1692854568615798,0.26128781104180715,0.025685559067445973,0.20377379081794747,0.04258746852458162,0.3653991303862911,0.06671490185557871,0.028129581666780937,0.1234156873677082,0.09354412699144864,0.11116427749772041,0.03310465472612252,0.12084427347305302,0.032419210136120674,0.07663453000319596,0.08886511273310904,0.08843919535877053,0.09483923297657587,0.02361054721894764,0.3059640694268777,0.07548688876863678,0.08987131891035971,0.048924727510303995,0.022688000252804055,0.042216449468655666,0.013524101168830726,0.13899881720922685,0.04178038992505687,0.03434454214008448,0.31074684490288823,0.03995067180479592,0.03660797032025795,0.022016791714639397,0.018208321128604522,0.026196175872660134,0.013524101168830753,0.09557863059790306,0.04717848137323502,0.09353955635049684,0.017113853000108807,0.4232559555707986,0.11948484124545522,0.0865770103174423,0.6476950781318704,0.6942733147009217,0.4959427836590288,0.7072553608580752,0.08725273180128423,0.027421252833460735,0.02063413575488449,0.06193967693233632,0.04355437582042219,0.15723835972130584,0.05570520631243085,0.0489366489272359,0.19575810407124025,0.06841368330889787,0.013524101168830752,0.013524101168830762,0.013524101168830755,0.32298263308693326,0.22298507861524494,0.01878469413855472,1.0,0.45101923955400275,0.4759691356420755,0.23421226387657837,0.02308693724929779,0.013524101168830767,0.03663191047625372,0.016781944848430062,0.02326504756432958,0.32681482260694994,0.19378991361887948,0.29738681346152424,0.3271044252556011,0.2627502467211237,0.22304304630636126,0.012115299979407025,0.01236058496529251,0.23045102579693674,0.08478964905144667,0.036165421711625075,0.06626850454409682
黄心菜(2),0.20233289107212696,0.29148762256754385,0.19338485504000452,0.20574569334084292,0.03353031170024108,0.21109999917556402,0.14174254932069255,0.1940349733978997,0.08620150284064616,0.059649313772588995,0.01924970203720557,0.1218810591851918,0.1185390846080444,0.05776672592049694,0.11766173048737279,0.15195147145370858,0.2061376554797685,0.021603506823138108,0.17138924127571972,0.03581929692225542,0.15627255986101227,0.14308872904615935,0.03824283753043269,0.04947923086659724,0.07745266210308192,0.08389542325568716,0.09869584425708602,0.1012824220212116,0.036302160103201614,0.09683567200411067,0.13421422790830304,0.0905095187012685,0.19137933568413235,0.03791300069413655,0.4795108186268678,0.06159461924416923,0.09896571608347318,0.04114941324865317,0.01908233209866231,0.06741430314113277,0.011374796675067897,0.052536948167708784,0.031483231396267804,0.028886369516528725,0.36857719816078405,0.03360155053108134,0.0342286723836245,0.01851779471810878,0.015314581578963909,0.022032974354153762,0.011374796675067902,0.03496405407239229,0.02279048270082909,0.08782578902872298,0.014394050722712024,0.5875758809730136,0.10049583021844025,0.07281784399586137,0.5211014852693926,0.40915908015163477,0.6078242248495674,0.5450164938705414,0.07338617710663328,0.049700847695625626,0.017354875998598595,0.01671407026994475,0.03663253942588104,0.35785489541425847,0.031631752434188816,0.024167003828586827,0.3740042204310508,0.04187960563947124,0.01137479667506793,0.011374796675067923,0.01137479667506791,0.54858953288126,0.40799659271366495,0.0028000851528685645,0.45101923955400275,1.0,0.610240397257204,0.403834895747126,0.01941786842485725,0.011374796675067925,0.030810220086715148,0.014114890748011151,0.0037278307672970147,0.2112230421266556,0.21449130730394034,0.37715147006320426,0.3767723270297308,0.33825052869596944,0.04060677272543018,0.0044626475814327745,0.01891694164366954,0.03983864874947934,0.019731899903480333,0.024207000845592342,0.02288761243162283
小青菜(份),0.1918882749977155,0.3544507382440043,0.26022108016647394,0.3341222711933321,0.012224964673485066,0.29139620281099693,0.24820243169321693,0.17085069304397044,0.19063953216636448,0.19954708060546533,0.022568793548514893,0.08704495671859552,0.1948039109397347,0.055839318462457085,0.1493647684089256,0.1591769855673803,0.20834477207759813,0.0211373165402493,0.16769076771174962,0.03504633870293621,0.27404438579211743,0.10588814834908655,0.000894126777896193,0.03169878731807368,0.07697990211182636,0.0833476974717945,0.01093526829477559,0.10149907750597066,0.031864423523160594,0.09992828407252333,0.05765740381721959,0.08831126811772719,0.10536882729029219,0.03727519134268983,0.4991474746062697,0.0617310281256997,0.09683009728996185,0.040261434423726906,0.01867054720317836,0.08601155332619807,0.011129335615288807,0.038229647897211755,0.021118807445998873,0.028263019572152215,0.2128959192708657,0.03287644990386237,0.033490038855648434,0.01811819218927927,0.01498410240365826,0.021557516428219122,0.01112933561528882,0.03385173964558945,0.022298678214434677,0.2392092928470347,0.01408343603254747,0.7143217627063954,0.09832719251057963,0.07124648007010166,0.6210676830972094,0.42050997149650854,0.7173319953599355,0.6761628946344312,0.07180254890471448,0.00896857678921783,0.01698036853471679,0.043990412909634014,0.03584203193755075,0.3748109464157125,0.041368851558010886,0.03536121638056303,0.4156465989914202,0.0967611082038325,0.01112933561528881,0.01112933561528884,0.011129335615288841,0.5922348288264311,0.40340891919646826,0.034803105120623144,0.4759691356420755,0.610240397257204,1.0,0.49791527011985887,0.018998842863489348,0.011129335615288815,0.03014535463983739,0.013810300157019124,0.019145414487569054,0.45295490486087153,0.32326093886517093,0.318074663134321,0.29753421618114295,0.3658530384068354,0.02577256368298645,0.07297848542606093,0.05361196280693001,0.02503825286217653,0.019306097737505842,0.02976146886750385,0.05453408094094509
小白菜(份),0.10113528711360183,0.18040867294673663,0.13589879884407377,0.1531401116751936,0.08569567783838254,0.13835834323381965,0.07082638681228522,0.13958732249241942,0.09863839245583038,0.11271329659042675,0.1074270435136468,0.0368855030728962,0.11608959175015099,0.06378970980946504,0.09230904315644256,0.08242222070025305,0.10679492276817779,0.010766083875457053,0.08541163997268646,0.017850507243197956,0.17774787400061356,0.07568212637358075,0.0411576199730925,0.12895409350138642,0.03920895451805646,0.05727658112888261,0.08261163022736184,0.05169755487315546,0.018091141578585993,0.05097664659475093,0.02631133457412368,0.04510531914297606,0.05211001661748538,0.01907986323651237,0.014261591312078553,0.035501554005567905,0.04931945581206217,0.020506764854785343,0.009509659223172501,0.043313932275911425,0.0056686174181170374,0.02618173036278984,0.026276039394510908,0.014395490492280153,0.016705840010688852,0.016745295767239782,0.017057821253027145,0.009228322640198815,0.007632004893764039,0.010980108547402827,0.005668617418117062,0.017424297909181416,0.011357611999200308,0.1294691018216583,0.0071732593535381636,0.38197152504320553,0.050081986509089245,0.03628869250291068,0.4638511267186706,0.202711076690097,0.536367705882085,0.39371624496296503,0.03657192068386589,0.01230911531572731,0.008648783374787684,0.025761848153884347,0.018255785750840213,0.7548680796578795,0.022916274568046888,0.005552471845664347,0.7573983790434805,0.05818803705320883,0.0056686174181170565,0.005668617418117053,0.005668617418117069,0.2299393324606376,0.63991180527957,0.019551442737710655,0.23421226387657837,0.403834895747126,0.49791527011985887,1.0,0.009676873382459272,0.005668617418117063,0.015354239308944001,0.007034140287040978,0.00975152819474821,0.12021628070611078,0.2189861330425437,0.028201005757585006,0.033106684710649696,0.03603129577219903,0.02590544948264685,0.0056686174181170565,0.009827320411569414,0.019853546807613347,0.009833370624600015,0.015158710873928694,0.02777639670405643
鲜粽叶(袋)(2),0.02783980278425338,0.024993868819737957,0.03763765903107354,0.00032735279995775037,0.02481645140196795,0.00709915902722638,0.044937954025675894,0.00357675773854114,0.01699701349164641,0.03883726068724169,0.01817941826313424,0.11137743552311459,0.0022483508523202475,0.07549323253491594,0.025676383530754285,0.02427778413812784,0.00617241478228286,0.0029636110244566165,0.02351150899139973,0.004913760720245009,0.022903810338745008,0.022514527408413806,0.006498303964853244,0.03598928177657032,0.010793162231628725,0.01643401930161543,0.02274074221623589,0.014230935345841356,0.004980000829226936,0.014096607046474254,0.007242797113052314,0.012416271563561706,0.014344474882297046,0.005252169097600685,0.014839919362697506,0.009772615377453227,0.013576309144129073,0.005644956430083652,0.0026177513791125887,0.016811568618866398,0.001560416700083088,0.007207120587217283,0.007233081306950433,0.0039626882735548695,0.004598664862843091,0.004609525962983613,0.0046955557567152405,0.002540307044800417,0.0021008840450730524,0.003022526214475724,0.0015604167000830926,0.004796436845043081,0.0031264426807098298,0.04145595041348889,0.0019746038343519544,0.021645577782659634,0.013786213172960539,0.009989293266598887,0.028528106523179407,0.028971207691401973,0.020595080451534135,0.030095507992294965,0.010067258306554524,0.003388365748678379,0.0023807755962304087,0.008447911244466935,0.005025322906376769,0.009830483732594503,0.007178685952716509,0.005904115277470851,0.00974527574952923,0.005425687524437166,0.0015604167000830918,0.0015604167000830942,0.0015604167000830942,0.019159092664336828,0.00932382171898302,0.005381982149851278,0.02308693724929779,0.01941786842485725,0.018998842863489348,0.009676873382459272,1.0,0.001560416700083093,0.2661136867674805,0.0019363081268363306,0.0026843313499662373,0.013774413574005107,0.006333101861908607,0.007762972361238016,0.00911337278500679,0.009918438924609694,0.00713106795083527,0.0015604167000830955,0.002705194892544738,0.005465143210312451,0.0027068603521719524,0.004172782153865427,0.007646088999871135
芝麻苋菜,0.016308283134697364,0.010632979053800558,0.022047771126924944,0.007184501636253119,0.014537233578776053,0.01273501597744439,0.014781722873130843,0.008554640333307967,0.004407630506347449,0.027907463255860496,0.005575422796009041,0.05505746907922082,0.004810056174481125,0.04227667180095777,0.015040973376846812,0.01422168758435306,0.05419108673625217,0.0017360542408470622,0.013772811126830403,0.002878432785710529,0.005961500934971049,0.013188789104066293,0.006636754972747762,0.021082167915308814,0.00632252846603072,0.009626887154653882,0.013321303517469818,0.008336342203646025,0.002917235591194523,0.008257654004736766,0.004242759437708188,0.00727332997669029,0.008402852549349644,0.0030766690906096194,0.008693079061602948,0.005724702138771947,0.007952868601923735,0.0033067600535196637,0.0015334530563183182,0.007384472961415853,0.0009140767824497245,0.004221860479152741,0.004237068013885285,0.00232130388424413,0.0026938527261137213,0.002700215051939757,0.0027506104604513647,0.0014880869256410096,0.0012306772467367674,0.0017705661807200582,0.0009140767824497257,0.002809705611524674,0.0018314394263689627,0.03174243086452708,0.001156703539138751,0.012679766944807241,0.008075828321136732,0.0058516299188500044,0.016711484707067195,0.01697104902096295,0.01206439592221045,0.017629653098638336,0.005897301073780867,0.0019848713879759504,0.0013946349693778792,0.004948703463858078,0.0029437848190083885,0.005758600853051523,0.004205203749438675,0.0034585727618497296,0.005708686853159579,0.0031783144814145057,0.0009140767824497258,0.0009140767824497262,0.0009140767824497275,0.011223208375263192,0.005461803219979029,0.003152712302089521,0.013524101168830767,0.011374796675067925,0.011129335615288815,0.005668617418117063,0.001560416700083093,1.0,0.0024759041983723443,0.0011342702896704185,0.0015724549495499509,0.008068916231919271,0.003709868891143956,0.004547472990918853,0.005338524300682172,0.005810124140973719,0.004177309591458966,0.0009140767824497261,0.0015846766079503304,0.0032014272348170484,0.0015856522178481626,0.0024443748165895855,0.004479003865412526
鲜粽叶,0.04417325486949775,0.01610452162806645,0.05971945699310948,0.010414693615069201,0.03937612062954979,0.021015026728454643,0.1284244382821293,0.012136048447248372,0.050205660595890496,0.1832228859582528,0.008259003685158368,0.17123933669722327,0.024252454757075003,0.13763047289092953,0.04074056998968787,0.038521420381855284,0.04862076468316718,0.004702344557965821,0.03730557601618596,0.007796635857847413,0.09089034042557843,0.035723671075740614,0.05668384315540784,0.05710398628922053,0.017125448402071294,0.02607576385387,0.036082604809525284,0.022580143219216843,0.007901738657580473,0.022367005279623157,0.01149210449952913,0.019700826638625834,0.022760295748331025,0.008333586482776418,0.02354641465427361,0.015506152581439378,0.021541451592103637,0.008956819882874134,0.004153571048999106,0.06598462534076671,0.002475904198372343,0.011435496761292555,0.011476688485898338,0.006287574679771698,0.007296675074173629,0.007313908319264788,0.007450411297907562,0.004030690569410903,0.0033334606244683485,0.004795824950932913,0.0024759041983723434,0.007610478740222118,0.004960708609903844,0.0969640012561544,0.0031330925408153995,0.03434491370505611,0.02187450510672666,0.015849954141241747,0.045265382451105576,0.045968448524832915,0.03267809563500205,0.04775236934230676,0.015973660821477897,0.005376300434574378,0.0037775629380122655,0.013404252156836624,0.007973650936581507,0.01559797196752995,0.011390379690361526,0.00936802573465534,0.015462772951142307,0.008608907172100319,0.00247590419837235,0.002475904198372348,0.0024759041983723517,0.030399622076660877,0.014794054266194453,0.008539560105753937,0.03663191047625372,0.030810220086715148,0.03014535463983739,0.015354239308944001,0.2661136867674805,0.0024759041983723443,1.0,0.043639610597146654,0.018280806324969607,0.02185578275096653,0.010048696279515736,0.012317463572399698,0.014460136153713967,0.015737529964549274,0.011314824480801388,0.002475904198372343,0.004292317168555211,0.008671511281825011,0.004294959743761582,0.006620929430644032,0.012132005415541526
鲜粽叶(袋)(1),0.020236813132531093,0.006243861595636576,0.02735889612654045,0.00680611438340173,0.018039132443790906,0.006314825703851602,0.0659339132140894,0.015384545841598513,0.06621622065111911,0.10889881455036127,0.01225224916857709,0.02120209745810579,0.009251662285916227,0.02954962800225801,0.01866421897661473,0.01764757403932152,0.022274322599973022,0.0021542552928341795,0.017090566970248067,0.003571823343871304,0.03539049019288979,0.016365858891393643,0.008235494140038746,0.026160687118746535,0.007845573076907862,0.01194592433719783,0.016530294926705567,0.010344497823016701,0.0036199734230128156,0.01024685429034625,0.005264804958193823,0.009025414776884767,0.010427029958758239,0.0038178131286446277,0.010787169628033461,0.007103735351224571,0.009868648614659406,0.004103331094051298,0.0019028491651704692,0.009163331183799337,0.0011342702896704171,0.005238871614048517,0.0052577425176284455,0.002880486715938946,0.0033427794805044294,0.0033506744377949293,0.003413209681778834,0.0018465547102925431,0.0015271371770387134,0.0021970808724664664,0.0011342702896704174,0.003486540364072728,0.0022726179775555155,0.04435196926100266,0.001435343817491466,0.015734217520431255,0.010021228309283906,0.007261238979629295,0.02073714261586162,0.02105923381778627,0.01497060872797836,0.02187649014931779,0.007317911936570804,0.002463010424752623,0.0017305909537066123,0.006140805038718983,0.0036529181393661256,0.007145799984309652,0.005218202416448831,0.004291714223301881,0.0070838621162847065,0.003943944050122502,0.0011342702896704176,0.0011342702896704174,0.0011342702896704202,0.013926786085436307,0.006777506265770596,0.003912174518375605,0.016781944848430062,0.014114890748011151,0.013810300157019124,0.007034140287040978,0.0019363081268363306,0.0011342702896704185,0.043639610597146654,1.0,1.2195289316530144e-05,0.010012651155165747,0.004603545503606056,0.005642921476305647,0.006624530478412401,0.007209734804489275,0.005183588787419814,0.0011342702896704189,0.0019664120450763292,0.0039726244739121995,0.0019676226712979626,0.0030332044140161047,0.005557958706970895
艾蒿,0.02805458034399566,0.028109608089698347,0.008228478618634273,0.038384144240707706,0.025007904513718888,0.04302467363946055,0.061767592447390524,0.04025191020810874,0.03498395613560073,0.05245811209924096,0.03682062312975678,0.019490684990791873,0.032282791695914866,0.07834623864188553,0.00038913491051739815,0.024465081558068133,0.030879208544179623,0.002986474589575625,0.02369289477800768,0.0049516692336360815,0.057735866432394416,0.022688221715553947,0.011416982037197123,0.036266930658523634,0.010876428951008035,0.016560803912473217,0.022916181717649815,0.014340723679836272,0.005018420369548565,0.01420535906909274,0.00729867359686597,0.012512060191383012,0.01445513914723022,0.005292688352384149,0.014954405865787775,0.009848008816815395,0.01368104719025964,0.005688505947165385,0.002637946718051405,0.012703255657447782,0.001572454949549947,0.007262721834987842,0.007288882835594983,0.003993259485714997,0.004634142485474548,0.004645087376459512,0.004731780869905752,0.0025599049188337413,0.0021170918735551403,0.0030458442964906335,0.0015724549495499504,0.004833440232208556,0.0031505624539295107,0.04003061776718774,0.0019898374405770583,0.021812568346903184,0.01389257057952414,0.010066358325140317,0.04384318928678414,0.033790241916423255,0.020753966674843808,0.03770495518290592,0.010144924847123557,0.003414506197037699,0.0023991427224925813,0.00851308490162489,0.005064092095911371,0.009906323612766605,0.00723406783393992,0.005949664144377675,0.009820458270063585,0.005467545433254025,0.0015724549495499491,0.0015724549495499515,0.0015724549495499506,0.019306900578107314,0.0093957528203559,0.005423502881936903,0.02326504756432958,0.0037278307672970147,0.019145414487569054,0.00975152819474821,0.0026843313499662373,0.0015724549495499509,0.018280806324969607,1.2195289316530144e-05,1.0,0.013880679949425651,0.006381960259866414,0.007822861875291489,0.009183680322131023,0.009994957358493328,0.007186082470323995,0.0015724549495499504,0.002726064837714628,0.005507305510507218,0.002727743145972896,0.004204974191118295,0.14098625841589546
鱼腥草(份),0.12176414541586499,0.21298137110545395,0.16105840792945264,0.2289969854842847,0.04292796696164192,0.1993944821392187,0.18551035181494824,0.005643655929490845,0.1330041366612833,0.11786746359326422,0.08118424052285006,0.026218986081090963,0.1407151029631347,0.06956845671399571,0.2648267038123362,0.086623668777271,0.1584539812236041,0.015324835410348722,0.1215780352309221,0.02540906133165648,0.06660606029814838,0.016591777904774115,0.02375640031822517,0.08082105643996682,0.054449487737102585,0.0667293324056327,0.22677506320671256,0.07263534594357327,0.01836494364116509,0.05512162568559199,0.05521276494174963,0.05812820533530065,0.008455096139625614,0.017952640217918616,0.26887330221841943,0.04845593046061111,0.07020310742430774,0.02919007503877236,0.013536394857172363,0.05649042072352753,0.008068916231919264,0.04437016252836373,0.01255776682037435,0.020491064810329446,0.08371400384548643,0.0238358631141228,0.022769594503270457,0.013135930131199895,0.010863673384018181,0.015629485913657537,0.00806891623191929,0.015599497612310227,0.01616683805883479,0.0006986725062933894,0.010210678294947805,0.36896731342948047,0.07128852135591537,0.05165464492912026,0.35717514430934727,0.2788498423417534,0.33445384547069584,0.4541780468395132,0.05205780222446749,0.01186970980668126,0.012310992859764884,0.04368415703488869,0.025985949501655593,0.04533013672155003,0.03712099185085665,0.030530185683715277,0.002591243598483101,0.1760838716575188,0.008068916231919276,0.008068916231919292,0.008068916231919285,0.3481735834409138,0.01190527915009379,0.027830234786978582,0.32681482260694994,0.2112230421266556,0.45295490486087153,0.12021628070611078,0.013774413574005107,0.008068916231919271,0.02185578275096653,0.010012651155165747,0.013880679949425651,1.0,0.3697631545419569,0.1822142162519374,0.10689227759346304,0.11863095731119017,0.06977256329094816,0.04832765785713357,0.02946527594543148,0.12938366978130164,0.006987252837510556,0.021577460464115038,0.039537933449747265
外地茼蒿(份),0.06618874194270337,0.12172658921230572,0.089483008203788,0.1013841880757727,0.029486154174562008,0.10512300146694405,0.08622367729692007,0.09396570402943115,0.015854233843573005,0.017084150848176466,0.005979605905405488,0.05466447541789036,0.04130562853909996,0.0605420420594645,0.05143502972640539,0.05772009240554309,0.07285284401564955,0.007045943781874033,0.05589828395607437,0.011682397422170213,0.11259358457545361,0.02168730551749271,0.026935910947826814,0.029075871942865456,0.025660592326432443,0.03291769818075264,0.05406579672278887,0.03383384984831708,0.011839882355294127,0.0335144861943676,0.017219648888113795,0.029519512073409637,0.034103788509053955,0.012486958608670886,0.16774648040659296,0.02323425644701069,0.032277485204865876,0.013420805000814983,0.006223667309893459,0.029970596609653056,0.0037098688911439462,0.01713482844666859,0.017196549694925317,0.009421235975351534,0.010933261425970302,0.01095908353972541,0.01116361817169874,0.006039544487672481,0.004994822448581942,0.0071860138225600025,0.0037098688911439597,0.011403461548965996,0.007433073768367427,0.09039271073563297,0.004694593012882894,0.21329325950684772,0.03277652909913217,0.023749405099481136,0.2490252063956379,0.10950856830038139,0.25027047671058,0.22823138520842975,0.023934765892090464,0.008055792201000047,0.005660260698811767,0.020084790889077386,0.011947634960153629,0.023371837652408443,0.017067225500635146,0.014036951537656873,0.023169256863806238,0.22494033726904358,0.0037098688911439567,0.003709868891143953,0.0037098688911439553,0.02714607341423882,0.022167255797752975,0.01279558732572017,0.19378991361887948,0.21449130730394034,0.32326093886517093,0.2189861330425437,0.006333101861908607,0.003709868891143956,0.010048696279515736,0.004603545503606056,0.006381960259866414,0.3697631545419569,1.0,0.019622403920934516,0.02166691639912225,0.023580949891885538,0.0169540143668218,0.0037098688911439562,0.006431563040692148,0.012993301584445413,0.006435522647674142,0.0099207312388554,0.01817846971134659
