,西峡香菇(1),金针菇(1),杏鲍菇(1),海鲜菇(1),姬菇(1),金针菇(袋)(1),平菇,蟹味菇(2),白玉菇(2),海鲜菇(袋)(1),姬菇(包),杏鲍菇(袋),鲜木耳(1),白玉菇(袋),虫草花,双孢菇,西峡花菇(1),黑皮鸡枞菌,鸡枞菌,银耳(朵),绣球菌,虫草花(袋),猴头菇,秀珍菇,金针菇(袋)(3),蟹味菇(袋),牛排菇,海鲜菇(袋)(4),虫草花(盒)(2),活体银耳,白玉菇(1),杏鲍菇(250克),金针菇(袋)(2),蟹味菇(1),海鲜菇(包),黑牛肝菌(盒),赤松茸(盒),猪肚菇(盒),牛排菇(盒),黑皮鸡枞菌(盒),杏鲍菇(份),海鲜菇(袋)(3),蟹味菇(盒),白玉菇(盒),金针菇(盒),虫草花(份),姬菇(份),双孢菇(份),海鲜菇(份),姬菇(2),海鲜菇(2),鲜木耳(2),西峡香菇(2),西峡花菇(2),金针菇(2),杏鲍菇(2),绣球菌(袋),双孢菇(盒),鲜木耳(份),和丰阳光海鲜菇(包),金针菇(份),黑牛肝菌,西峡香菇(份) ,茶树菇(袋),海鲜菇(袋)(2),菌蔬四宝(份),菌菇火锅套餐(份),蟹味菇与白玉菇双拼(盒),花菇(一人份),鹿茸菇(盒),赤松茸
海鲜菇(2),0.1581533245148819,0.10504752842024648,0.10149151449548562,0.09289547623907998,0.09143737986031776,0.02788611106308641,0.06810459521074785,0.024499957515099487,0.03658252136082886,0.04971936804160346,0.08900013642085065,0.04531670918911115,0.07160122288758135,0.04014746064752619,0.03926603325001991,0.0753597391736566,0.1133551539784355,0.016905429564813598,0.008066178807441638,0.05280316562795849,0.01192490190244883,0.05193397126397451,0.008842030888331388,0.017541982289629526,0.06013135748779735,0.03274136566748686,0.013835045071073835,0.07681410297172314,0.005100280463646731,0.005100280463646729,0.012902626930008869,0.01042600426941959,0.10022166404848454,0.12157735416490861,0.05093692669665373,0.008335074622495931,0.011425480481694963,0.011924901902448819,0.11207600784964399,0.008335074622495931,0.019646816394213278,0.16944745022111293,0.024810433421818948,0.025187428360883658,0.08814359724344205,0.07162908801981366,0.04433013756676681,0.00787487539619173,0.05693706862196706,0.5382661225335389,1.0,0.6795265516565795,0.024639242471625463,0.5618585284371023,0.07140472905656271,0.02304187487029665,0.02620568677333009,0.08881806821335814,0.06195624645547005,0.019571057379569566,0.005100280463646733,0.007773096368055022,0.02986376389996602,0.03192053276192956,0.03247027895318069,0.009294200963604142,0.009132846613471567,0.050345403804390856,0.008842030888331392,0.006845247583094922,0.008199625579387094
鲜木耳(2),0.15645273942445817,0.10478292271680509,0.101235866085758,0.09266148051156099,0.09120705695236689,0.02781586834395658,0.07940040310234442,0.02443824422598113,0.03649037313093782,0.049594129223011894,0.08877595271983262,0.045202560290103666,0.07142086555567276,0.039574812721197984,0.03916712548411859,0.0751699144619752,0.14698564778120513,0.016862846239444104,0.00804586079568517,0.05267015898805892,0.011894864098572568,0.051803154050038144,0.0088197585718072,0.017497795542608368,0.05997989176188977,0.03265889297893936,0.013800195780583797,0.07662061484252347,0.005087433295130454,0.005087433295130456,0.012870126320747511,0.0103997420599675,0.09860854734540088,0.13304000999793442,0.05080862095236427,0.008314079285271994,0.011396700677491248,0.011894864098572554,0.07484837671984108,0.008314079285271994,0.019597327750829126,0.19413892567572275,0.02474793807055262,0.025123983391739303,0.08792157109105919,0.07144866049802988,0.0442184737569569,0.007855039261300595,0.056793649035412286,0.5302126990792675,0.6795265516565795,1.0,0.026094901910330932,0.28410136753993015,0.003603171348012279,0.06485530298872279,0.04624975340473846,0.08859434312652024,0.06180018399096005,0.019521759566637674,0.005087433295130456,0.007753516605795782,0.029788539643165295,0.031840127680984535,0.03238848910878778,0.00927078966948913,0.009109841757108685,0.05021858805547172,0.008819758571807201,0.006828004992248699,0.00817897142667145
西峡香菇(2),0.11952402928368662,0.11450953081330811,0.11063321413824109,0.10126290031556456,0.09967346803930262,0.030397911707805286,0.09833140687911482,0.026706755334372095,0.03987763843655487,0.054197767357283926,0.08573408598045455,0.049398545451623345,0.0780505982560153,0.031264273376485796,0.042802863732040994,0.0821476573962445,0.03605406619962934,0.01842816139300159,0.008792728059257852,0.012077193349388773,0.012999019990088121,0.05661184772399963,0.009638463880930844,0.01912205067295687,0.06554760151565685,0.035690496265386326,0.015081216509271935,0.08373302088506673,0.005559680762521434,0.005559680762521438,0.014064812168676487,0.011365111346291125,0.023966517103230958,0.14081903569360052,0.05552499582637954,0.009085844271343787,0.012454613915726696,0.012999019990088113,0.05249060918568543,0.009085844271343787,0.02141647462923986,0.06621721810891532,0.027045196904030407,0.027456149110526757,0.15658530433869838,0.03114264698741776,0.5074598110829207,0.01869901354039306,0.3522500123599436,0.02239502768673245,0.024639242471625463,0.026094901910330932,1.0,0.013303418041558528,0.3850840101471488,0.34738346758817545,0.00786617190130827,0.02261392999444724,0.39504907010148554,0.02133389173221997,0.1810884433208458,0.03556208891669209,0.0314004782039587,0.03401622287778512,0.035394991812004624,0.01013136251401589,0.009955474406925444,0.05488019237524669,0.009638463880930835,0.007461823241621854,0.008938194853896679
西峡花菇(2),0.06806414773589609,0.045049278675685644,0.043524294083660736,0.03983791203599863,0.03921261231604622,0.011958864785817945,0.011860720911098585,0.010506724244141761,0.01568829104527091,0.021321983488508958,0.03816740867769126,0.019433918071429884,0.03070594322294246,0.026918499012605512,0.016839106078653302,0.032317770270420695,0.045778057029664365,0.0072498365173404395,0.0034591536079806666,0.022644459694625356,0.005113954007889709,0.022271708619799418,0.00379187515915594,0.00752282000893939,0.025787130086279548,0.014041024366384406,0.0059331124708056375,0.032941469285716306,0.002187238094853571,0.002187238094853572,0.005533248092168801,0.004471156807497474,0.03350879721307219,0.013816406825378009,0.021844129415978283,0.00357446867240223,0.004899778814065635,0.0051139540078897075,0.07399000007902155,0.00357446867240223,0.00842547102386044,0.02980722086932571,0.010639870790797598,0.010801543800383404,0.037800084736995095,0.03071789309102742,0.01901083015478026,0.003377113784534953,0.024417270067186695,0.21301255848616485,0.5618585284371023,0.28410136753993015,0.013303418041558528,1.0,0.04758548921442817,0.00891806600933338,0.003094636468912159,0.038089329340265016,0.026569727572324127,0.008392982025649764,0.0021872380948535735,0.003333466191194834,0.01280697454253623,0.013689012940083243,0.013924769742199467,0.003985786772652242,0.003916590503173369,0.021590456816371853,0.003791875159155942,0.0029355613655301514,0.003516381806569897
金针菇(2),0.14200698452082108,0.1597466398403729,0.15433898023858167,0.14126691421236767,0.13904957506528276,0.0424066382858837,0.12954304937922026,0.037257286755113264,0.05563134090030339,0.07560865161775804,0.1094031394088757,0.06891349211590392,0.1088845681260993,0.03529589332200752,0.05971217948562449,0.11460017473308087,0.04040948973035691,0.025708225682695426,0.012266304407330297,0.04170970543718514,0.018134296332241038,0.07897641693954756,0.01344614904336469,0.026676236643065378,0.09144224954334486,0.04979006386748912,0.021039066747982456,0.11681183771402365,0.00775603841959626,0.007756038419596266,0.01962113081744398,0.01585491038245262,0.004406047153251379,0.02409985924559944,0.07746020307144602,0.012675216483302412,0.0173748220730222,0.01813429633224102,0.04597525772105861,0.012675216483302412,0.02987707516525824,0.08526774347622623,0.0377294300182217,0.03830272932052886,0.044756952319511156,0.0976251535700241,0.5760961571448867,0.006994019617741304,0.4025788522725643,0.014988599553088278,0.07140472905656271,0.003603171348012279,0.3850840101471488,0.04758548921442817,1.0,0.3463476992809126,0.010973711277268733,0.12514668126507045,0.41051512579805954,0.19082604982431184,0.10010150655470525,0.03505811990537609,0.04541407120899302,0.03310555339535249,0.04937782007301807,0.014133767793157849,0.013888394906761229,0.07656066934753362,0.01344614904336469,0.010409624259794433,0.012469238010209051
杏鲍菇(2),0.07384176949541135,0.2960494137892404,0.29922784504048344,0.2752548368065426,0.27093441026874704,0.08262821033485189,0.2628856203176125,0.07259483540651601,0.10839619274066051,0.14732145299728444,0.24906874724689604,0.07363303365406285,0.2121586940396014,0.0982485120883722,0.05113809114446818,0.22329540197030606,0.008692701682207293,0.05009179611751274,0.02390056891016508,0.32629258060698924,0.03533419559252669,0.1538834544342124,0.02619946490120027,0.05197793980805195,0.1781727987449238,0.09701461931723304,0.04099406373081851,0.22760476864887152,0.015112435217788177,0.015112435217788187,0.03823125316516998,0.03089287250476578,0.13123377775325998,0.044730407021710425,0.00848087736870895,0.02469732324834458,0.0338543801350603,0.035334195592526665,0.020622749218558445,0.024697323248344585,0.05821468880184539,0.09448996057135321,0.0735147940363256,0.07463185252647303,0.6695412376033442,0.5132634210389092,0.43075934999590265,0.007938596841725633,0.5285713184010498,0.041243565832652346,0.02304187487029665,0.06485530298872279,0.34738346758817545,0.00891806600933338,0.3463476992809126,1.0,0.018842432975291607,0.5140947475448988,0.5552718834611784,0.004394837601779008,0.0710434310866159,0.004312903095370059,0.25996266859229633,0.27100459434406327,0.27529411893505357,0.05376362888136433,0.10978962507034645,0.3235047901977469,0.03998614022333452,0.014283162736708438,0.018909768777538947
绣球菌(袋),0.040245618436859816,0.026637167154026243,0.025735459719873562,0.02355574058376731,0.023186007401541482,0.007071151628542329,0.016245115851681622,0.006212516119231847,0.00927632235673161,0.012607465756057569,0.022567989425598046,0.01149107242877405,0.018156102967593443,0.030888955812289603,0.009956787245598252,0.01910915943706883,0.042950235052739934,0.004286752481477367,0.0020453613370943016,0.01338943210036131,0.0030238275002543785,0.013169028289715157,0.0022420961092136627,0.004448164763977153,0.01524766022283919,0.008302310803990794,0.003508187328952447,0.019477946139378307,0.0012932910015652312,0.0012932910015652317,0.0032717517054351407,0.0026437482409114336,0.05869448643715838,0.008169496802048894,0.012916205180032028,0.002113545928205912,0.0028971879489485897,0.003023827500254377,0.005146134311892832,0.0021135459282059124,0.00498189286513718,0.03639417055178655,0.006291244279227185,0.006386839838295589,0.02235079462258166,0.018163168799566903,0.011240904970205452,0.00199685204783037,0.014437676325674408,0.24170157765826136,0.02620568677333009,0.04624975340473846,0.00786617190130827,0.003094636468912159,0.010973711277268733,0.018842432975291607,1.0,0.02252182193028103,0.015710401928431476,0.004962682460410534,0.0012932910015652323,0.0019710436825501696,0.007572630054363577,0.00809417013052933,0.008233570661021237,0.0023567540174788135,0.0023158389873001286,0.012766211225927708,0.002242096109213666,0.0017357667222035324,0.0020791997721715735
双孢菇(盒),0.18855062704891956,0.2774677308052594,0.3150884510339191,0.2899281934929037,0.28537745252953184,0.08703297653865562,0.28128367813317806,0.07646473984077003,0.114174605276405,0.15517490346689927,0.27065242793648975,0.07882661063881997,0.22346850507824878,0.12600612599027064,0.04527755344326467,0.2351988915421807,0.06697331816396386,0.05276210265969833,0.025174666676055696,0.3655394259800258,0.03721780011395859,0.16208671378921363,0.02759611281462932,0.05474879339040625,0.18767088080634464,0.10218629996615029,0.04317938598028182,0.23973798306446,0.015918052858963295,0.015918052858963302,0.04026929478786229,0.0325397178157795,0.16091041426049102,0.09748860538599148,0.27107065401742464,0.026013894602460386,0.035659098267830217,0.037217800113958546,0.015103410355048759,0.026013894602460386,0.06131801262745116,0.1740017383903343,0.07743373986534127,0.07861034680105143,0.47008198980140536,0.5279503725968288,0.024427798321354322,0.007395366140409001,0.04878458863629542,0.07920317578888551,0.08881806821335814,0.08859434312652024,0.02261392999444724,0.038089329340265016,0.12514668126507045,0.5140947475448988,0.02252182193028103,1.0,0.2264318035411924,0.14597265101521248,0.015918052858963305,0.016407826776864903,0.07731980405823288,0.21909216374157525,0.4420580905178892,0.08134317946586209,0.13109687561302277,0.4905380954433011,0.08434792013286786,0.0966462552574958,0.044644635102127614
鲜木耳(份),0.038724360614232275,0.21396844411754032,0.220607549365588,0.20224333822804286,0.19906890723271445,0.060711031580071184,0.1962117521341809,0.053339014932725665,0.0796440423188249,0.10824435563948749,0.16649328338111677,0.03960427854267494,0.15588348242842268,0.048637927391737244,0.08548633329592109,0.16406617238550916,0.09500967354416183,0.036804919332859794,0.017560929711612862,0.15672730061218876,0.025961780556313006,0.11306578254503638,0.019250042262222794,0.03819076236028142,0.13091236476593704,0.07128143757717113,0.030120365522517147,0.16723247715542092,0.011103853369699856,0.011103853369699863,0.028090391996271075,0.022698520888148263,0.13784144162577858,0.009170631425863099,0.10888285142341408,0.018146344518380948,0.02487448697211409,0.025961780556312982,0.07103637849158274,0.018146344518380948,0.04277321021416481,0.13567464423961165,0.05401495402423426,0.05483571212848576,0.5795300805266512,0.2839561990830385,0.5105565310086977,0.005656971695539016,0.6029768143779913,0.05524924801836751,0.06195624645547005,0.06180018399096005,0.39504907010148554,0.026569727572324127,0.41051512579805954,0.5552718834611784,0.015710401928431476,0.2264318035411924,1.0,0.12202143898616351,0.03812173140690481,0.016922858049597613,0.2997723776886712,0.26140897327101026,0.2000562135083504,0.051068234640569046,0.04989913202912252,0.08685263625974121,0.07557135349636449,0.04382357896477491,0.017851457536289087
和丰阳光海鲜菇(包),0.018071999037182956,0.07224281991886419,0.0697972938083616,0.0638856645381438,0.0628829089693132,0.01917771250846214,0.062036217152248475,0.016849002022231555,0.02515836919337735,0.03419278307567495,0.053169191309529136,0.031165006073893695,0.04924127515256258,0.017146960344159468,0.027003862077183152,0.05182606528804107,0.04127228097385805,0.011626126973840143,0.005547236682125027,0.028687049682532727,0.0082009405994048,0.035715800172711615,0.006080802231037012,0.012063894187969843,0.04135327023677505,0.02251674665158563,0.009514575779836413,0.052826253903045,0.0035075422393271356,0.0035075422393271364,0.008873337315047837,0.007170125373114621,0.04354206262769036,0.022156541004734763,0.03503011710894768,0.005732160518373636,0.007857480716952308,0.008200940599404799,0.060271347123072354,0.005732160518373636,0.013511421354608264,0.04252776529702026,0.017062521134537986,0.017321786420478047,0.025126792395037637,0.0492604384376027,0.054387144411655874,0.005415674349373143,0.04247880148109543,0.017452416261574143,0.019571057379569566,0.019521759566637674,0.02133389173221997,0.008392982025649764,0.19082604982431184,0.004394837601779008,0.004962682460410534,0.14597265101521248,0.12202143898616351,1.0,0.0035075422393271364,0.005345679327959751,0.020537775138257375,0.02195224708961195,0.02233031609982944,0.006391766627933131,0.006280800730543141,0.03462331761136523,0.0060808022310370165,0.004707583280467307,0.005639010103731331
金针菇(份),0.028013800114757063,0.018826711093063865,0.018189399127602316,0.016648809537042474,0.016387488212479914,0.004997773525841777,0.016166837603289373,0.004390904087565538,0.0065563518825581205,0.008910749181116093,0.0003574382808825524,0.008121700761760652,0.01283243458924403,0.02183180529977987,0.007037293260355112,0.013506039207274006,0.010755689090199623,0.003029806061191844,0.0014456277107746714,0.009463430116126123,0.0021371914818631844,0.009307652332293054,0.0015846766079503278,0.00314388960438259,0.010776795152453182,0.005867936556757001,0.002479529032521461,0.013766691575418004,0.0009140767824497253,0.0009140767824497258,0.0023124202273572484,0.0018685577203697542,0.011347201485328017,0.0057740658073182505,0.00912896112177013,0.0014938194569327442,0.0020476847324553756,0.002137191481863184,0.0036372029869349335,0.0014938194569327444,0.0035211198370378133,0.01233999209325197,0.004446547854582883,0.004514113221498738,0.004167066689193551,0.012837428602925253,0.09410380252551173,0.0014113421439566596,0.09285845369569704,0.004548155777993783,0.005100280463646733,0.005087433295130456,0.1810884433208458,0.0021872380948535735,0.10010150655470525,0.0710434310866159,0.0012932910015652323,0.015918052858963305,0.03812173140690481,0.0035075422393271364,1.0,0.0013931012163796008,0.00535221021904374,0.0057208261563410755,0.005819352155694362,0.001665714929366452,0.0016367968598103332,0.009022947865056325,0.0015846766079503293,0.001226811335263964,0.0014695441594479643
黑牛肝菌,0.032807471719914084,0.028692900451847046,0.02772160341056529,0.025373663638154867,0.024975396159860087,0.007616870389575707,0.02463911299638837,0.00669196936498073,0.009992225990169225,0.013580451622234608,0.024309682416403095,0.012377900224046208,0.019557306977513962,0.025946729335345413,0.010725206010316632,0.02058391593504767,0.01028634684896593,0.004617584201109272,0.002203212860209605,0.014422766510453123,0.0032571925140035805,0.014185352953616929,0.0024151307116536684,0.004791453536639261,0.01642440408049862,0.008943044733013028,0.003778932992912077,0.02098116388848597,0.0013931012163795999,0.0013931012163796008,0.0035242503620743246,0.0028477804962361236,0.017293733409736087,0.00879998076099623,0.05490187677415916,0.0022766596225399457,0.0031207795081508003,0.0032571925140035774,0.005543289144418525,0.002276659622539946,0.005366372302827321,0.014757486998011498,0.006776773400051015,0.006879746582001188,0.008290693772430654,0.0031746388885564225,0.0399014899728877,0.0021509598484763547,0.019465922649718123,0.006931629233188114,0.007773096368055022,0.007753516605795782,0.03556208891669209,0.003333466191194834,0.03505811990537609,0.004312903095370059,0.0019710436825501696,0.016407826776864903,0.016922858049597613,0.005345679327959751,0.0013931012163796008,1.0,0.008157050599717264,0.008718840725541915,0.008868999543903137,0.0025386373867008153,0.0024945647238266834,0.013751448332876814,0.0024151307116536684,0.0018697251655864127,0.0022396627891192434
西峡香菇(份) ,0.1038987389166238,0.1060199739189543,0.1065047157505863,0.09748407382174437,0.09595395437157143,0.029263553183999435,0.09466197489236093,0.025710139650770326,0.038389525058748895,0.05217526989219683,0.09163266916100216,0.03425550562629917,0.07513798497287606,0.030650574084070417,0.041205589755313424,0.07908215420399128,0.0623335963719639,0.017740477904900197,0.008464609926755868,0.05168955313915552,0.012513935709673822,0.05449926404945654,0.00927878543443675,0.018408473326525347,0.06310156241899012,0.034358634424130084,0.014518430925147062,0.08060835670161891,0.0053522102190437385,0.005352210219043741,0.013539955733713926,0.010940999616064673,0.06644147287556917,0.026147788892311973,0.053452970191679015,0.008746787924505176,0.011989845230567705,0.012513935709673817,0.021296980044978105,0.008746787924505176,0.020617276290252964,0.0657860623032394,0.02603595160024148,0.026431568307944513,0.436074936380247,0.29279112904589133,0.09557031634953461,0.010836772940288748,0.3694963601221629,0.026630898301062626,0.02986376389996602,0.029788539643165295,0.0314004782039587,0.01280697454253623,0.04541407120899302,0.25996266859229633,0.007572630054363577,0.07731980405823288,0.2997723776886712,0.020537775138257375,0.00535221021904374,0.008157050599717264,1.0,0.184794670042267,0.23665356351320307,0.08345427725900413,0.07694673032333436,0.008059968717168133,0.00927878543443675,0.4632421045714444,0.00860464833868158
茶树菇(袋),0.07411793135376822,0.09852429701831787,0.11235402951503988,0.10419796990817004,0.10256246849573863,0.03127898450005438,0.10118150816428068,0.027480841255818136,0.04103347777786653,0.055768670604788656,0.097560560560603,0.035173740801068894,0.08031286742776554,0.04738152581201843,0.04404348970092846,0.08452867838790214,0.0666932721561666,0.018962295177276694,0.00904758219322355,0.17929956250103846,0.013375792018024179,0.058252722242881916,0.009917831370585889,0.0196762965942524,0.06744747571911422,0.03672497276178418,0.0155183402718535,0.08615999308051915,0.005720826156341073,0.0057208261563410755,0.014472475808502616,0.011694525106168842,0.07101741156203932,0.036137474808641386,0.05713436832481377,0.009349194275746838,0.012815606524843877,0.013375792018024163,0.022763739746035738,0.009349194275746838,0.022037223622891088,0.072995867198257,0.02782909243548053,0.02825195594731721,0.40331452689323,0.3409855771202868,0.010693277031634564,0.008833003099646974,0.2473012406730765,0.028465014140419548,0.03192053276192956,0.031840127680984535,0.03401622287778512,0.013689012940083243,0.03310555339535249,0.27100459434406327,0.00809417013052933,0.21909216374157525,0.26140897327101026,0.02195224708961195,0.0057208261563410755,0.008718840725541915,0.184794670042267,1.0,0.34286062137312856,0.08714244559363966,0.1299711348792782,0.054644324243955156,0.030304484743456876,0.007678101566987148,0.009197265291803383
海鲜菇(袋)(2),0.07164545684472631,0.051040020684501995,0.11580046781225342,0.10599250252203153,0.10432883395214772,0.03181768173055982,0.10250255718476446,0.02795412558115941,0.04174017018461337,0.05672913747684187,0.09788188558097534,0.014091234619089683,0.0816960427433583,0.11812825471762041,0.04480202154916161,0.08598445982306234,0.06835975265377102,0.019288870226284633,0.009203402708120737,0.2601996209332287,0.013606154423680685,0.05925597029083529,0.010088639610602267,0.020015168416702665,0.06860907891548403,0.03735746264063959,0.015785602366838507,0.08764386956802982,0.005819352155694361,0.0058193521556943635,0.014721725672627275,0.011895932165491946,0.0722404973986675,0.0367598465994148,0.0581183557040459,0.009510209255750204,0.013036321226824315,0.01360615442368068,0.014763832725853304,0.009510209255750206,0.022416756127651864,0.07253715053641298,0.02830837446020372,0.028738520670195368,0.3453257038702172,0.5226951116094766,0.05058009720252516,0.008985128060955005,0.04295423170390783,0.028955248223425496,0.03247027895318069,0.03238848910878778,0.035394991812004624,0.013924769742199467,0.04937782007301807,0.27529411893505357,0.008233570661021237,0.4420580905178892,0.2000562135083504,0.02233031609982944,0.005819352155694362,0.008868999543903137,0.23665356351320307,0.34286062137312856,1.0,0.31615621173007724,0.3441399908324456,0.15280940702720303,0.18235073601253837,0.08077299900864465,0.009355663699555691
菌蔬四宝(份),0.006973293842657259,0.03430776751001256,0.03314639892925924,0.03033899463862109,0.02986279084475693,0.009107403377292232,0.029460700975547618,0.008001509974329076,0.011947588454974855,0.016237988129450535,0.0290668046607505,0.0148001114025185,0.023384444595711935,0.00028647856848013336,0.012824004144037164,0.024611948991716474,0.019600007611127297,0.005521191748998169,0.002634356004196679,0.038428315772735706,0.0038945872235302222,0.016961261619294794,0.0028877437155842337,0.0057290852922282755,0.019638469022324825,0.010693094622718847,0.0045184262488317944,0.025086933751561864,0.0016657149293664516,0.001665714929366452,0.004213905187871662,0.0034050580333759126,0.02067791599518023,0.010522034694523445,0.01663563403217141,0.0027221754440829083,0.0037314797782584154,0.00389458722353022,0.006628046388222318,0.0027221754440829083,0.006416508977422635,0.02248707050944521,0.008102909173200055,0.008226033009775632,0.11440355200681787,0.08676722200701613,0.014477904203925886,0.002571877685518134,0.012706507233573213,0.008288068492654461,0.009294200963604142,0.00927078966948913,0.01013136251401589,0.003985786772652242,0.014133767793157849,0.05376362888136433,0.0023567540174788135,0.08134317946586209,0.051068234640569046,0.006391766627933131,0.001665714929366452,0.0025386373867008153,0.08345427725900413,0.08714244559363966,0.31615621173007724,1.0,0.0029827220405044576,0.016442446908497076,0.0028877437155842302,0.0022356086445917017,0.0026779387604567847
菌菇火锅套餐(份),0.02372837480002735,0.03317090828698629,0.03257095240304252,0.029812286771773732,0.029344350235524373,0.008949291974376293,0.02894924095020764,0.007862597716347662,0.011740169293461868,0.015956084388359895,0.0285621829730086,0.007689850186544672,0.022978472971499363,0.041343747599022436,0.01260136974406436,0.024184666963857824,0.01903182646009855,0.005425339689191679,0.002588621593811156,0.007299365195139849,0.0038269742471217986,0.01666680130401573,0.002837610303104536,0.00562962404345589,0.019297530364003914,0.010507454421854731,0.004439982955658211,0.02465140562943997,0.0016367968598103326,0.0016367968598103339,0.004140748610370061,0.0033459436535286714,0.020318931752149126,0.010339364223241857,0.016346826857803677,0.0026749164218768167,0.003666698470321187,0.0038269742471217943,0.006512978495693604,0.0026749164218768167,0.0063051135341536235,0.022096677977301162,0.007962236548523129,0.00808322286228053,0.11719160286454235,0.21249627028117393,0.014226556849456753,0.002527227945944791,0.018272409878535664,0.008144181362311199,0.009132846613471567,0.009109841757108685,0.009955474406925444,0.003916590503173369,0.013888394906761229,0.10978962507034645,0.0023158389873001286,0.13109687561302277,0.04989913202912252,0.006280800730543141,0.0016367968598103332,0.0024945647238266834,0.07694673032333436,0.1299711348792782,0.3441399908324456,0.0029827220405044576,1.0,0.01615699360854163,0.0028376103031045362,0.0021967967896069133,0.0026314477204975213
蟹味菇与白玉菇双拼(盒),0.12848800805336805,0.15192306949366619,0.177172771011533,0.1643421464719775,0.16176261624779187,0.049333547061741756,0.15920077171065747,0.04334307513684787,0.06471843761608664,0.0879589404779854,0.15745086895359722,0.045108698220226104,0.12667030877886082,0.11958272768981687,0.018923204758360585,0.13331953066792016,0.059957845518724254,0.02990753365171401,0.014269942872461031,0.37443009050919174,0.021096441446432402,0.09187681314394308,0.01564250913166205,0.03103366428125734,0.1063788761293966,0.05792301767602177,0.024475691342226127,0.1358924575530814,0.00902294786505632,0.009022947865056325,0.022826142785979484,0.018444729389756786,0.1120094169135463,0.05699640965522762,0.2119828313464508,0.014745648657203727,0.020212910928008226,0.021096441446432385,0.017080638812194692,0.01474564865720373,0.03475734350353136,0.24236737195176086,0.04389234060168904,0.044559285430471766,0.30365628598768396,0.38758725620248957,0.07842480878585192,0.013931506443637463,0.10072783358227613,0.044895323078889854,0.050345403804390856,0.05021858805547172,0.05488019237524669,0.021590456816371853,0.07656066934753362,0.3235047901977469,0.012766211225927708,0.4905380954433011,0.08685263625974121,0.03462331761136523,0.009022947865056325,0.013751448332876814,0.008059968717168133,0.054644324243955156,0.15280940702720303,0.016442446908497076,0.01615699360854163,1.0,0.061305143604950554,0.07128895924724346,0.028308252951287423
花菇(一人份),0.004764224244091218,0.022496923186936694,0.03153380094934078,0.0288629790517873,0.02840994294131632,0.008664321149268994,0.025943565742885408,0.007612230316878562,0.011366329023188354,0.015447997430570218,0.02765268210165601,0.014080074520044315,0.022246773254790717,0.023508167429792105,0.01220010641019056,0.023414558611222883,0.018646452060566743,0.005252581494225738,0.002506192544273931,0.15051351943830718,0.003705112538733101,0.01613608310495552,0.002747252747252745,0.005450360855563387,0.018683042294321002,0.010172867287481813,0.004298601312288093,0.023866434994624385,0.0015846766079503285,0.0015846766079503295,0.004008895436796379,0.00323939932282199,0.0196719193668914,0.010010129557279635,0.01582629755214549,0.002589739500393209,0.0035499403970010984,0.0037051125387330994,0.06138674206277102,0.0025897395003932093,0.006104340846060807,0.021393057112840473,0.00770869636619041,0.007825830132756707,0.03991208918336371,0.07296731048325739,0.013773542951213904,0.00244675384418879,0.017690564551028836,0.00788484754134677,0.008842030888331392,0.008819758571807201,0.009638463880930835,0.003791875159155942,0.01344614904336469,0.03998614022333452,0.002242096109213666,0.08434792013286786,0.07557135349636449,0.0060808022310370165,0.0015846766079503293,0.0024151307116536684,0.00927878543443675,0.030304484743456876,0.18235073601253837,0.0028877437155842302,0.0028376103031045362,0.061305143604950554,1.0,0.25663924267377036,0.0025476549656869756
鹿茸菇(盒),0.024373493408593457,0.02526792389673338,0.024412567368332982,0.022344893395011802,0.02199416578735903,0.006707669782567821,0.0216980236320333,0.005893171131910426,0.008799487047406665,0.011959398062589542,0.02140791608998489,0.010900391244428036,0.01722281597715104,7.007450992969091e-05,0.009444973668670115,0.01812688202143959,0.01443555021610845,0.004066398458956646,0.0019402226335921687,0.06806410217116728,0.002868392224723802,0.012492094324232785,0.0021268445525450545,0.004219513587401769,0.01446387732922697,0.007875543084188596,0.0033278542695954795,0.01847671180154348,0.001226811335263963,0.001226811335263964,0.003103572261416214,0.0025078503643874033,0.015229437693862603,0.007749556184978043,0.012252267203808554,0.002004902299007627,0.0027482623878605987,0.0028683922247238,0.004881605067212336,0.002004902299007627,0.0047258062034174686,0.016561893341713735,0.0059678523900107625,0.0060585340040667495,0.02792161667209636,0.028135850483243602,0.010663083265392616,0.0018942068909151048,0.01369552942823606,0.006104223594910044,0.006845247583094922,0.006828004992248699,0.007461823241621854,0.0029355613655301514,0.010409624259794433,0.014283162736708438,0.0017357667222035324,0.0966462552574958,0.04382357896477491,0.004707583280467307,0.001226811335263964,0.0018697251655864127,0.4632421045714444,0.007678101566987148,0.08077299900864465,0.0022356086445917017,0.0021967967896069133,0.07128895924724346,0.25663924267377036,1.0,0.001972321655134997
